x	y	h
0.0	-243.243243243	105.443758047
27.027027027	-243.243243243	105.792905125
54.0540540541	-243.243243243	106.076321108
81.0810810811	-243.243243243	106.288588295
108.108108108	-243.243243243	106.424690994
135.135135135	-243.243243243	106.480337384
162.162162162	-243.243243243	106.452274832
189.189189189	-243.243243243	106.338565417
216.216216216	-243.243243243	106.138788561
243.243243243	-243.243243243	105.854144314
270.27027027	-243.243243243	105.487443216
297.297297297	-243.243243243	105.042984359
324.324324324	-243.243243243	104.526338554
351.351351351	-243.243243243	103.944064944
378.378378378	-243.243243243	103.303394805
405.405405405	-243.243243243	102.611915239
432.432432432	-243.243243243	101.877279535
459.459459459	-243.243243243	101.106962255
486.486486486	-243.243243243	100.308068038
513.513513514	-243.243243243	99.4871953561
540.540540541	-243.243243243	98.6503508533
567.567567568	-243.243243243	97.8029066552
594.594594595	-243.243243243	96.9495917305
621.621621622	-243.243243243	96.0945085025
648.648648649	-243.243243243	95.241166867
675.675675676	-243.243243243	94.3925291278
702.702702703	-243.243243243	93.5510607793
729.72972973	-243.243243243	92.7187833801
756.756756757	-243.243243243	91.8973268636
783.783783784	-243.243243243	91.087979521
810.810810811	-243.243243243	90.2917345612
837.837837838	-243.243243243	89.5093326518
864.864864865	-243.243243243	88.7413001959
891.891891892	-243.243243243	87.9879833423
918.918918919	-243.243243243	87.2495778869
945.945945946	-243.243243243	86.5261553221
972.972972973	-243.243243243	85.8176853489
1000.0	-243.243243243	85.1240551898
-1000.0	-216.216216216	72.4784294663
-972.972972973	-216.216216216	72.9183595118
-945.945945946	-216.216216216	73.3677871329
-918.918918919	-216.216216216	73.8274665002
-891.891891892	-216.216216216	74.2983375185
-864.864864865	-216.216216216	74.7816055258
-837.837837838	-216.216216216	75.2788690209
-810.810810811	-216.216216216	75.7923345967
-783.783783784	-216.216216216	76.3252011606
-756.756756757	-216.216216216	76.882401385
-729.72972973	-216.216216216	77.4721818934
-702.702702703	-216.216216216	78.1099505433
-675.675675676	-216.216216216	78.829565907
-648.648648649	-216.216216216	79.7271361041
-621.621621622	-216.216216216	81.2249487364
-594.594594595	-216.216216216	85.2499076807
-567.567567568	-216.216216216	88.1035138671
-540.540540541	-216.216216216	89.4798155181
-513.513513514	-216.216216216	90.6613010993
-486.486486486	-216.216216216	91.8391546182
-459.459459459	-216.216216216	92.9868056691
-432.432432432	-216.216216216	94.0535048589
-405.405405405	-216.216216216	95.0389728179
-378.378378378	-216.216216216	95.9638295469
-351.351351351	-216.216216216	96.8417971911
-324.324324324	-216.216216216	97.6779326764
-297.297297297	-216.216216216	98.4741520737
-270.27027027	-216.216216216	99.2321735597
-243.243243243	-216.216216216	99.9535895978
-216.216216216	-216.216216216	100.639305348
-189.189189189	-216.216216216	101.289353205
-162.162162162	-216.216216216	101.902984333
-135.135135135	-216.216216216	102.478777873
-108.108108108	-216.216216216	103.014690373
-81.0810810811	-216.216216216	103.50807991
-54.0540540541	-216.216216216	103.955745362
-27.027027027	-216.216216216	104.353997366
0.0	-216.216216216	104.698764157
27.027027027	-216.216216216	104.985733089
54.0540540541	-216.216216216	105.210528131
81.0810810811	-216.216216216	105.368920496
108.108108108	-216.216216216	105.457063872
135.135135135	-216.216216216	105.471739394
162.162162162	-216.216216216	105.410590277
189.189189189	-216.216216216	105.272323346
216.216216216	-216.216216216	105.056855565
243.243243243	-216.216216216	104.765388467
270.27027027	-216.216216216	104.400401446
297.297297297	-216.216216216	103.965564931
324.324324324	-216.216216216	103.465584202
351.351351351	-216.216216216	102.905992235
378.378378378	-216.216216216	102.292913977
405.405405405	-216.216216216	101.632824596
432.432432432	-216.216216216	100.932321163
459.459459459	-216.216216216	100.197922063
486.486486486	-216.216216216	99.4359026488
513.513513514	-216.216216216	98.6521702688
540.540540541	-216.216216216	97.852177574
567.567567568	-216.216216216	97.0408701713
594.594594595	-216.216216216	96.2226631403
621.621621622	-216.216216216	95.4014404413
648.648648649	-216.216216216	94.5805714616
675.675675676	-216.216216216	93.7629395864
702.702702703	-216.216216216	92.9509785147
729.72972973	-216.216216216	92.1467128949
756.756756757	-216.216216216	91.3518006595
783.783783784	-216.216216216	90.5675751248
810.810810811	-216.216216216	89.7950854999
837.837837838	-216.216216216	89.0351349064
864.864864865	-216.216216216	88.288315365
891.891891892	-216.216216216	87.5550394792
918.918918919	-216.216216216	86.8355687413
945.945945946	-216.216216216	86.1300385308
972.972972973	-216.216216216	85.4384799683
1000.0	-216.216216216	84.7608388489
-1000.0	-189.189189189	72.092652317
-972.972972973	-189.189189189	72.5082922977
-945.945945946	-189.189189189	72.9304785333
-918.918918919	-189.189189189	73.3593353205
-891.891891892	-189.189189189	73.7949610216
-864.864864865	-189.189189189	74.2374054803
-837.837837838	-189.189189189	74.6866280697
-810.810810811	-189.189189189	75.1424165337
-783.783783784	-189.189189189	75.604221667
-756.756756757	-189.189189189	76.0707973221
-729.72972973	-189.189189189	76.5393440321
-702.702702703	-189.189189189	77.0032077618
-675.675675676	-189.189189189	77.4444906973
-648.648648649	-189.189189189	77.8024685889
-621.621621622	-189.189189189	77.7414161221
-594.594594595	-189.189189189	74.1805026531
-567.567567568	-189.189189189	89.5814598386
-540.540540541	-189.189189189	90.02605065
-513.513513514	-189.189189189	90.9030790447
-486.486486486	-189.189189189	92.0780416165
-459.459459459	-189.189189189	93.2737314532
-432.432432432	-189.189189189	94.3038427841
-405.405405405	-189.189189189	95.2217492605
-378.378378378	-189.189189189	96.0863123178
-351.351351351	-189.189189189	96.9135275488
-324.324324324	-189.189189189	97.7006442553
-297.297297297	-189.189189189	98.4453251361
-270.27027027	-189.189189189	99.149195639
-243.243243243	-189.189189189	99.8146767652
-216.216216216	-189.189189189	100.44299956
-189.189189189	-189.189189189	101.034179863
-162.162162162	-189.189189189	101.587497888
-135.135135135	-189.189189189	102.101739644
-108.108108108	-189.189189189	102.57521839
-81.0810810811	-189.189189189	103.005759677
-54.0540540541	-189.189189189	103.390731958
-27.027027027	-189.189189189	103.727122112
0.0	-189.189189189	104.011639479
27.027027027	-189.189189189	104.240842007
54.0540540541	-189.189189189	104.411284855
81.0810810811	-189.189189189	104.519690398
108.108108108	-189.189189189	104.563133303
135.135135135	-189.189189189	104.539229134
162.162162162	-189.189189189	104.446311663
189.189189189	-189.189189189	104.283582969
216.216216216	-189.189189189	104.051221582
243.243243243	-189.189189189	103.750437385
270.27027027	-189.189189189	103.383467325
297.297297297	-189.189189189	102.953512514
324.324324324	-189.189189189	102.464623709
351.351351351	-189.189189189	101.9215473
378.378378378	-189.189189189	101.329546957
405.405405405	-189.189189189	100.694216642
432.432432432	-189.189189189	100.0212992
459.459459459	-189.189189189	99.316521683
486.486486486	-189.189189189	98.5854549114
513.513513514	-189.189189189	97.8334011119
540.540540541	-189.189189189	97.0653103535
567.567567568	-189.189189189	96.2857241954
594.594594595	-189.189189189	95.4987434528
621.621621622	-189.189189189	94.7080162242
648.648648649	-189.189189189	93.9167421045
675.675675676	-189.189189189	93.1276886797
702.702702703	-189.189189189	92.3432167843
729.72972973	-189.189189189	91.5653115065
756.756756757	-189.189189189	90.7956164554
783.783783784	-189.189189189	90.0354693175
810.810810811	-189.189189189	89.2859371966
837.837837838	-189.189189189	88.5478506381
864.864864865	-189.189189189	87.8218355874
891.891891892	-189.189189189	87.1083428089
918.918918919	-189.189189189	86.4076745226
945.945945946	-189.189189189	85.7200081796
972.972972973	-189.189189189	85.0454174294
1000.0	-189.189189189	84.3838904137
-1000.0	-162.162162162	71.7005301939
-972.972972973	-162.162162162	72.0917416851
-945.945945946	-162.162162162	72.4865606551
-918.918918919	-162.162162162	72.8844933677
-891.891891892	-162.162162162	73.2848178095
-864.864864865	-162.162162162	73.6864673179
-837.837837838	-162.162162162	74.0878367159
-810.810810811	-162.162162162	74.48644449
-783.783783784	-162.162162162	74.8783120691
-756.756756757	-162.162162162	75.2567488803
-729.72972973	-162.162162162	75.6097864158
-702.702702703	-162.162162162	75.9142420715
-675.675675676	-162.162162162	76.120494723
-648.648648649	-162.162162162	76.1102349393
-621.621621622	-162.162162162	75.6034679711
-594.594594595	-162.162162162	74.4023808876
-567.567567568	-162.162162162	73.5004440546
-540.540540541	-162.162162162	73.4202258494
-513.513513514	-162.162162162	90.7872773459
-486.486486486	-162.162162162	92.3336316372
-459.459459459	-162.162162162	93.7718957963
-432.432432432	-162.162162162	94.6589564297
-405.405405405	-162.162162162	95.4498788543
-378.378378378	-162.162162162	96.2433987678
-351.351351351	-162.162162162	97.0260534646
-324.324324324	-162.162162162	97.7666819994
-297.297297297	-162.162162162	98.4574406559
-270.27027027	-162.162162162	99.1044254176
-243.243243243	-162.162162162	99.7127897093
-216.216216216	-162.162162162	100.28380256
-189.189189189	-162.162162162	100.816871618
-162.162162162	-162.162162162	101.311088421
-135.135135135	-162.162162162	101.765461224
-108.108108108	-162.162162162	102.178686655
-81.0810810811	-162.162162162	102.549024838
-54.0540540541	-162.162162162	102.874334984
-27.027027027	-162.162162162	103.152175322
0.0	-162.162162162	103.379910474
27.027027027	-162.162162162	103.5548203
54.0540540541	-162.162162162	103.674220054
81.0810810811	-162.162162162	103.735596224
108.108108108	-162.162162162	103.73675331
135.135135135	-162.162162162	103.675961275
162.162162162	-162.162162162	103.552091828
189.189189189	-162.162162162	103.36473221
216.216216216	-162.162162162	103.114266599
243.243243243	-162.162162162	102.801917609
270.27027027	-162.162162162	102.429743846
297.297297297	-162.162162162	102.000593712
324.324324324	-162.162162162	101.518020044
351.351351351	-162.162162162	100.986163694
378.378378378	-162.162162162	100.409616441
405.405405405	-162.162162162	99.7932743452
432.432432432	-162.162162162	99.1421919474
459.459459459	-162.162162162	98.4614460324
486.486486486	-162.162162162	97.756015357
513.513513514	-162.162162162	97.0306803021
540.540540541	-162.162162162	96.2899441763
567.567567568	-162.162162162	95.5379760694
594.594594595	-162.162162162	94.77857382
621.621621622	-162.162162162	94.0151447959
648.648648649	-162.162162162	93.2507017198
675.675675676	-162.162162162	92.4878706192
702.702702703	-162.162162162	91.7289080475
729.72972973	-162.162162162	90.9757249393
756.756756757	-162.162162162	90.2299147764
783.783783784	-162.162162162	89.4927840959
810.810810811	-162.162162162	88.7653837482
837.837837838	-162.162162162	88.0485396695
864.864864865	-162.162162162	87.3428822708
891.891891892	-162.162162162	86.6488738315
918.918918919	-162.162162162	85.9668335322
945.945945946	-162.162162162	85.2969599531
972.972972973	-162.162162162	84.6393510117
1000.0	-162.162162162	83.9940214209
-1000.0	-135.135135135	71.3045092033
-972.972972973	-135.135135135	71.6716231036
-945.945945946	-135.135135135	72.0395572922
-918.918918919	-135.135135135	72.4072698008
-891.891891892	-135.135135135	72.7733294079
-864.864864865	-135.135135135	73.1357366865
-837.837837838	-135.135135135	73.4916389136
-810.810810811	-135.135135135	73.8368603499
-783.783783784	-135.135135135	74.1650998085
-756.756756757	-135.135135135	74.4665084252
-729.72972973	-135.135135135	74.7250875837
-702.702702703	-135.135135135	74.9138830382
-675.675675676	-135.135135135	74.9867274661
-648.648648649	-135.135135135	74.8694885614
-621.621621622	-135.135135135	74.4824854446
-594.594594595	-135.135135135	73.8782151316
-567.567567568	-135.135135135	73.3413965336
-540.540540541	-135.135135135	73.069451348
-513.513513514	-135.135135135	72.9707706358
-486.486486486	-135.135135135	70.7359985211
-459.459459459	-135.135135135	94.6670009821
-432.432432432	-135.135135135	95.0627501777
-405.405405405	-135.135135135	95.6594326522
-378.378378378	-135.135135135	96.4095634108
-351.351351351	-135.135135135	97.1865186823
-324.324324324	-135.135135135	97.8847747997
-297.297297297	-135.135135135	98.5128305536
-270.27027027	-135.135135135	99.0975967956
-243.243243243	-135.135135135	99.6480598997
-216.216216216	-135.135135135	100.162617362
-189.189189189	-135.135135135	100.63848919
-162.162162162	-135.135135135	101.07454388
-135.135135135	-135.135135135	101.470331532
-108.108108108	-135.135135135	101.825053401
-81.0810810811	-135.135135135	102.137347841
-54.0540540541	-135.135135135	102.405455866
-27.027027027	-135.135135135	102.62739991
0.0	-135.135135135	102.801093228
27.027027027	-135.135135135	102.924418209
54.0540540541	-135.135135135	102.995313426
81.0810810811	-135.135135135	103.01188087
108.108108108	-135.135135135	102.972505397
135.135135135	-135.135135135	102.875973173
162.162162162	-135.135135135	102.721578386
189.189189189	-135.135135135	102.509210749
216.216216216	-135.135135135	102.239417877
243.243243243	-135.135135135	101.913437607
270.27027027	-135.135135135	101.533197169
297.297297297	-135.135135135	101.101279025
324.324324324	-135.135135135	100.620856282
351.351351351	-135.135135135	100.095603227
378.378378378	-135.135135135	99.5295881789
405.405405405	-135.135135135	98.927156558
432.432432432	-135.135135135	98.2928119124
459.459459459	-135.135135135	97.631101691
486.486486486	-135.135135135	96.9465132125
513.513513514	-135.135135135	96.2433836823
540.540540541	-135.135135135	95.5258265454
567.567567568	-135.135135135	94.7976750628
594.594594595	-135.135135135	94.0624428497
621.621621622	-135.135135135	93.3233002268
648.648648649	-135.135135135	92.5830646172
675.675675676	-135.135135135	91.84420283
